,Reviews,Topic,Topic Label
4281,A25TNBMJ4ZO7RD,17,camp
4282,A1I8BJY2M3A4CO,0,plastic
4283,A3JFRQPMP535DM,17,camp
4284,A1WAA32LZ1488K,18,brush
4285,AQHJXW7L8PJGL,18,brush
4286,A2XFTFUZGMUS3V,17,camp
4287,A1W9UJ28FABCBT,16,bucket
4288,A3REK3OFONWB1Q,17,camp
4289,A2X06FP2PQ6EK0,15,advertise
4290,A2J591OLWPBEMQ,17,camp
4291,AECATRU144JFG,17,camp
4292,AFSWPEBL6D1CW,17,camp
4293,A2V1J3JT5OOZFO,15,advertise
4294,A1P3RTQKM8BRBL,17,camp
4295,A13BTOUVLN4EWO,17,camp
4296,AD8MTPO76AYGB,19,travel
4297,A2L00YZBDOOM8N,7,quality
4298,ARQ4S8DK649FA,5,shipping
4299,A2TPT7UFIPKZ9Y,18,brush
4300,A1837KBJBS7S8C,0,plastic
4301,A1TT7QGOSXZKM2,17,camp
4302,A11YHS3A7LJEDW,17,camp
4303,ALHWZSTAELK9I,0,plastic
4304,A33XWY7H0QTGEI,17,camp
4305,A1QAM9WM0PI5KE,17,camp
4306,AQ8QDBFUEHUQB,19,travel
4307,A3V9OBQ2W37DZG,19,travel
4308,A1MNGF7I1BEN2G,5,shipping
4309,A2QGDRQTKTVZ2F,19,travel
4310,A2CSE0O1AJWUU5,10,rubber
4311,ACSNL0L1C7G9P,19,travel
4312,A1MBMOD1WE3PF7,19,travel
4313,A1UVWTNPX8TR0G,19,travel
4314,A1HEKOCWYD99L,14,recommendation
4315,A3SHO7YTB2JSMS,19,travel
4316,A5NA8I02DWUXE,19,travel
4317,A2EMKC5VI5MZXB,8,instructions
4318,A343JOFNGG9LJA,14,recommendation
4319,A23SJHTJ3AWJZU,17,camp
4320,AECATRU144JFG,9,worked
4321,A32UD0H1VY21MO,17,camp
4322,AQ389YGPR2BAX,17,camp
4323,AMQZX0YJVNT75,17,camp
4324,ALHWZSTAELK9I,17,camp
4325,A7ZCFU1QPEBNE,17,camp
4326,A1XEIIJHPV276R,19,travel
4327,A3SSSVZHCZDCVG,17,camp
4328,A91KV3DEAR5RN,8,instructions
4329,A1VM8FXNUN1DYO,17,camp
4330,A1CP3IPWM1LILM,19,travel
4331,AMFWW4XRCSGSU,17,camp
4332,A2TPT7UFIPKZ9Y,17,camp
4333,A1THF5BDQHRMOA,7,quality
4334,AIL1T3SDYNJXX,8,instructions
4335,AS2X2ZX25LVXI,17,camp
4336,A2Z4CJCGLON45H,17,camp
4337,A1G7B1CD37V81T,17,camp
4338,A2UDX5DRBCXBND,15,advertise
4339,A28QBMCWQPHAMN,17,camp
4340,A39DHA05J4C336,8,instructions
4341,A23PYCN8O9IUNH,10,rubber
4342,A2NVWX4DJZWR9G,12,pressure
4343,A13W04LMNR3UQ0,17,camp
4344,A29DSQICGWZBI4,0,plastic
4345,ASVY1WZV10NT1,14,recommendation
4346,A23WOAF1O8J2KL,17,camp
4347,A2032YC2PRGNSR,17,camp
4348,A39AD95B47OEYX,0,plastic
4349,A18ZXVF5AQFK35,8,instructions
4350,A1WV0XTJROAYGK,7,quality
4351,A2Z4CJCGLON45H,10,rubber
4352,A1B725VQO5W1NM,15,advertise
4353,AASEZCL3QANXO,19,travel
4354,A34IWRXV6RC25T,14,recommendation
4355,A26CPEMD4T2EU1,19,travel
4356,A3VTC3D0AYXTT,10,rubber
4357,A3Q7TY0T4PQULD,6,light
4358,A2M6KIXLNJBFGW,14,recommendation
4359,AFX6KC9QNQZD4,18,brush
4360,AL9MGKBUHHRD,14,recommendation
4361,A29ARABMSNY5TC,14,recommendation
4362,A3SA3WRSUTD6TH,18,brush
4363,A365PBEOWM7EI7,0,plastic
4364,A8X8ONV77WXQQ,18,brush
4365,A1K7Z4L0VV0P9Z,12,pressure
4366,AWWBWAEQ8UUO0,12,pressure
4367,A2XNQYN63ZM1AG,7,quality
4368,AHYQS0RQ0Y59H,12,pressure
4369,A203OCQQ12MAVT,12,pressure
4370,A204X5TFN10O43,10,rubber
4371,A3JL4S6EPDOGP4,17,camp
4372,A25QOOC1QRADAC,12,pressure
4373,AX1EWCOWYGHZG,18,brush
4374,A11JDEMF0W38OE,0,plastic
4375,A3OXHLG6DIBRW8,16,bucket
4376,A3EXWV8FNSSFL6,16,bucket
4377,A3LDSDZEFXAX8L,5,shipping
4378,A37VURRXOFJ80X,8,instructions
4379,A1D5N1GLR0IWPU,0,plastic
4380,A12DLQIZPX99IF,0,plastic
4381,A1I8BJY2M3A4CO,0,plastic
4382,A3P1508PZ0UADD,14,recommendation
4383,A3OXHLG6DIBRW8,16,bucket
4384,A6TPHIXWU4Y7K,14,recommendation
4385,A38K3YPGRNGXGW,16,bucket
4386,ABQWMANK4AR63,0,plastic
4387,AHC2CUX3AWPHC,4,wind
4388,A9HTZGX5ETSFZ,16,bucket
4389,A1PZBHF3YHQXEI,18,brush
4390,AZV2U6GU5QA6C,0,plastic
4391,AZ1P0VITRUJSY,17,camp
4392,AI2WD20YMB1TS,8,instructions
4393,A1H8HQVNEAFE72,8,instructions
4394,A1Z22GZMYYULFL,15,advertise
4395,A23ONMGKEWDG4M,19,travel
4396,A1Z7YALXLWKSSP,16,bucket
4397,A3EGZ6NHMB6QWN,14,recommendation
4398,A1S43HUIN3WJYJ,2,engines
4399,A1BLFV4OHEH4E1,2,engines
4400,A1JZE0P75SWGD9,2,engines
4401,A1JLJPS3DNA84D,2,engines
4402,A1DVHVNA739D69,2,engines
4403,A3OZ7MDT7X8AXN,9,worked
4404,A2IPBMCVNY8GPQ,2,engines
4405,A1R4U9YQRE685X,2,engines
4406,AYYZH8KL2Y6D3,2,engines
4407,A1MYX6BVSUNE5Q,7,quality
4408,A2TOV46SGL43NW,2,engines
4409,A21I5LOKZ19YN5,7,quality
4410,A3OULKA91R0OOO,2,engines
4411,A2RO3DC31WU3LY,13,washing
4412,AAMQLS6R95CA7,2,engines
4413,A2970BXG7PDZ69,2,engines
4414,A1J5YPB985HBEL,14,recommendation
4415,A22SPEHIKGS7EM,2,engines
4416,A1N087XH2AUKWP,7,quality
4417,AFRZ1104BVZI3,2,engines
4418,A31FYZK04YNOJ5,2,engines
4419,AUGXK02BJ3GP9,2,engines
4420,A21282YY8RLHMB,10,rubber
4421,A3NGABXDIB0POU,2,engines
4422,A2WYCJOJY6QSJI,2,engines
4423,A2BJHH0BNHMOGO,2,engines
4424,A1IK3U20MSQZLC,5,shipping
4425,A346MAIT1GXHOH,16,bucket
4426,A1BLFV4OHEH4E1,2,engines
4427,A10DWPFV76ADIW,2,engines
4428,A339BQZ2491E6N,2,engines
4429,A1UK8H3Z0AN2YA,2,engines
4430,AHM7B24UTA3CT,2,engines
4431,A13S0N4A4ZEKZH,2,engines
4432,A3CQXEI81Z92LP,2,engines
4433,A2LSAHYDG4DL66,2,engines
4434,A2O3P22VE3MTVK,2,engines
4435,A2JXLD4OCF2E0L,9,worked
4436,A2ZDGCX1IV586H,2,engines
4437,A1PJ6K3VPXZ3JZ,2,engines
4438,A3HXJ45E307BI7,14,recommendation
4439,A3F5ERIK0OJC92,9,worked
4440,A3VFT14904CUGV,9,worked
4441,A3K7PWRX8GXJZP,2,engines
4442,AJP569L5Y2RJH,7,quality
4443,A100WO06OQR8BQ,2,engines
4444,A2Z1TX1R9L7NUN,16,bucket
4445,ACMXHJV1KCOSV,2,engines
4446,A3RDS0DJ5EJGA7,12,pressure
4447,A3ESWJPAVRPWB4,0,plastic
4448,A3N0P5AAMP6XD2,12,pressure
4449,A1PMFK36IU5FHJ,15,advertise
4450,A130TXFUMTSTRE,12,pressure
4451,AH6HBXJ9HI1LH,0,plastic
4452,A1HRYC60VTMYC0,17,camp
4453,A38D1RKG2YKC8E,2,engines
4454,AMCAZ4RTTD2V2,0,plastic
4455,A1DMR180CA6WDI,7,quality
4456,A3SL2O5KOVWBGK,0,plastic
4457,A3A3MX94U0QVW3,5,shipping
4458,A130TXFUMTSTRE,5,shipping
4459,ABL2CBNEXEWU7,5,shipping
4460,A2YEFJMLQTZZWE,18,brush
4461,AGLWD7FVS8E1L,18,brush
4462,A3PTZPN8EOJX10,3,liquid
4463,AN81JUYW2SL24,16,bucket
4464,A3H2BWZ5ZMVIHP,15,advertise
4465,A1PZ248DRFLLWQ,2,engines
4466,AFX6KC9QNQZD4,14,recommendation
4467,A6I0LUYEHG4KC,15,advertise
4468,A2HRHF83I3NDGT,5,shipping
4469,A2NBQ9E181AC8O,7,quality
4470,A2PIG1YPR7XTVM,5,shipping
4471,ALHWZSTAELK9I,19,travel
4472,A3E1KHLGW659JH,5,shipping
4473,A2HXBV2G9VMYM0,5,shipping
4474,A1GQV117GJ9CR2,15,advertise
4475,A1DIPVFBDL4W6R,5,shipping
4476,A2VZGCHG3KNJGV,7,quality
4477,ACHBPQUWQZMSL,7,quality
4478,A1IOSIHY6QP3JQ,15,advertise
4479,AUL97F9VWBK28,16,bucket
4480,A26DG05WFGH2V0,7,quality
4481,AVRFK0I9WDS2P,0,plastic
4482,A2M6KIXLNJBFGW,0,plastic
4483,A2UEH0U5CV3053,0,plastic
4484,A3E1KHLGW659JH,5,shipping
4485,A6TPHIXWU4Y7K,16,bucket
4486,A1Y5V9G94Y55ZS,1,winter batteries
4487,A3HH340REI4J47,8,instructions
4488,A3GJZIH58UCNYX,1,winter batteries
4489,AT9BM7G3JGKKM,9,worked
4490,A3LLE02CO1W5T1,7,quality
4491,A14PCZ9HUA1MTC,19,travel
4492,A12TUR2CEF0DNR,14,recommendation
4493,A2TPT7UFIPKZ9Y,17,camp
4494,A11YHS3A7LJEDW,17,camp
4495,A2Z4CJCGLON45H,17,camp
4496,A14I1F2H7NOYDC,17,camp
4497,A3NF8BL6489IZW,7,quality
4498,A3NXJDNTQK2YJL,18,brush
4499,A3RDS0DJ5EJGA7,14,recommendation
4500,A1TRAEV7QWA5DX,7,quality
4501,A3CZNNTEY657TE,18,brush
4502,AS4R3I9KU5JVH,18,brush
4503,AJ7O8R3PJRS8C,18,brush
4504,A3ESWJPAVRPWB4,18,brush
4505,AJXQJ5KGNLRVS,7,quality
4506,A2CKEASNBP0H0G,10,rubber
4507,A7FETU1L355TM,18,brush
4508,A2DU8VTIM2APAD,18,brush
4509,A2WLNSZ9U0T1S3,5,shipping
4510,A3CG93783LP0FO,18,brush
4511,A1OOLS3367Y7M4,15,advertise
4512,A1XO3V9O524VCQ,17,camp
4513,ACRGQ9FZZOHZL,16,bucket
4514,A2FAT1KAB9DF3G,16,bucket
4515,APS831ZLF95PS,16,bucket
4516,A1D4UEG3ZX8TIL,16,bucket
4517,A1D97U0US5G7MA,3,liquid
4518,A10ZFE6YE0UHW8,3,liquid
4519,A1KOY9EHK46SG4,18,brush
4520,AL8OVUKN8D20X,3,liquid
4521,ARVQUFE3DRWH,3,liquid
4522,A3J7RNIW8WO667,3,liquid
4523,A2BG4K6KD4B3EQ,16,bucket
4524,ATNOI7E8GTIVE,16,bucket
4525,A1R4U9YQRE685X,3,liquid
4526,A1CIBI697YK58A,3,liquid
4527,ASU90XOGDC02M,3,liquid
4528,A14HSZMTMRVA7S,3,liquid
4529,ABT95WPR4VVHU,16,bucket
4530,A33RM8D38PH1YC,0,plastic
4531,A3OP7YR7NG4OH5,9,worked
4532,A9ELHLPXF7JKD,0,plastic
4533,A3OXHLG6DIBRW8,17,camp
4534,AN81JUYW2SL24,4,wind
4535,A1ESYDFN2ENWIN,5,shipping
4536,A39ELFSOYEUX9U,14,recommendation
4537,A2NGLQZKRHT4J3,4,wind
4538,ATI35LDGKQ8S4,18,brush
4539,ANC36RGFR9HU4,17,camp
4540,A1EMY19Z7WUDGC,15,advertise
4541,A3CW6EB90C9M0Z,5,shipping
4542,A3Q15U42UMI6NP,14,recommendation
4543,A3I4QS0F350D17,2,engines
4544,AJDK7OUKLYX8,4,wind
4545,A24WPSDKFU01TY,2,engines
4546,A3Q4TT5Z0SZAQX,2,engines
4547,A2JXRRS8SUB5VC,2,engines
4548,A2BJHH0BNHMOGO,16,bucket
4549,A34VV29RQJOQS0,14,recommendation
4550,A2L1E2R6WINMPQ,18,brush
4551,A2T9ECMEHSAIG5,5,shipping
4552,AJDK7OUKLYX8,2,engines
4553,A394HK1TR2GV9P,2,engines
4554,A13S0N4A4ZEKZH,2,engines
4555,A229MW6DB1G2SX,16,bucket
4556,A2TOV46SGL43NW,9,worked
4557,A38BKI1P3U4K87,16,bucket
4558,A7AKTQ226L8UZ,16,bucket
4559,AYDQDYHNOZFR,2,engines
4560,A1R5UPSOH21D3D,2,engines
4561,AK36WQTXL3K1X,19,travel
4562,AMKKT0EKJA5ZA,7,quality
4563,A1RECOZSFFBOMI,17,camp
4564,A2DNGVGCC5K8TS,7,quality
4565,A1GBU15ZDIYI4P,17,camp
4566,A78OR792O2O63,8,instructions
4567,A3W06YJC2YACTH,0,plastic
4568,A109KHEJL08HW9,17,camp
4569,AL319F173J5UT,14,recommendation
4570,A3KQJUF7FYM8NF,17,camp
4571,A343JOFNGG9LJA,10,rubber
4572,A1IXFZGMMROGKM,17,camp
4573,AFSWPEBL6D1CW,0,plastic
4574,A1LXHQM4NSC1T4,17,camp
4575,AD0VA39FRVNKN,17,camp
4576,A1837KBJBS7S8C,17,camp
4577,A2TFHHZ7TM48QU,17,camp
4578,A199J3J941T21K,17,camp
4579,A7VHSWMVWRNUL,6,light
4580,A80EAKMU4YTTF,14,recommendation
4581,AQZRNUP4ACEAI,1,winter batteries
4582,A34BZM6S9L7QI4,1,winter batteries
4583,A35HFZ8O44O062,9,worked
4584,ADW43S8H5PDXQ,7,quality
4585,AFM20YDLFK8R6,1,winter batteries
4586,ADZNFFLY0K8ZL,15,advertise
4587,A2LITHW7VTQUJF,8,instructions
4588,A1KOY9EHK46SG4,1,winter batteries
4589,A12NPKCNK7NEAQ,7,quality
4590,A1U6RLUA8D5DSX,1,winter batteries
4591,A2OAAQEAQ9ES55,1,winter batteries
4592,A2032YC2PRGNSR,18,brush
4593,A11VLLTEZX2L0V,1,winter batteries
4594,AFHOKIJCWRO0J,9,worked
4595,A2DIZOV9NGTNQF,18,brush
4596,A2ICYAYGGHIVZI,2,engines
4597,A5C0IPOV9AY2N,15,advertise
4598,AJ7H1WKQ0D0DU,15,advertise
4599,A33FG1YPBIIW5X,18,brush
4600,A210L4G1FR95JU,2,engines
4601,A1E6U4DW4K1XYZ,10,rubber
4602,AHO778SESXP7T,2,engines
4603,A1NRC1QV6O3XR7,17,camp
4604,A3VTC3D0AYXTT,2,engines
4605,AJDK7OUKLYX8,0,plastic
4606,ATNAHOVRXW6XF,15,advertise
4607,A14ZUHTPYMEHAH,15,advertise
4608,A3UPZQW5BN338G,0,plastic
4609,AOTQ8X89WW6KO,15,advertise
4610,A1PS4OYWUB0VX,2,engines
4611,AMCAZ4RTTD2V2,14,recommendation
4612,A3VXDJJEZDTRLC,15,advertise
4613,A35GPOB78M83KY,15,advertise
4614,A3GO1PCDC3HYW,9,worked
4615,A1YUDSBH9P3HPN,9,worked
4616,A39HRG6LBI3ZQP,2,engines
4617,A3958DHNOFEMB,14,recommendation
4618,A15ZASNQATSHUJ,8,instructions
4619,A39KC1FTFJ6WE7,7,quality
4620,A2MNIM2KGBKKW8,2,engines
4621,A1SXB6Q38GA136,14,recommendation
4622,A2P2WJ6PTOPU7P,7,quality
4623,A3LISMCQTQ0X5J,15,advertise
4624,A2Z1TX1R9L7NUN,8,instructions
4625,A31FYZK04YNOJ5,8,instructions
4626,A1FH03RMOVGQF1,15,advertise
4627,A7AKTQ226L8UZ,8,instructions
4628,AXKVVIF0WLWV,0,plastic
4629,A1WJV6LHZUMFQN,18,brush
4630,A1I9XIMR7GB0UL,2,engines
4631,A3112D9P7HXV0E,2,engines
4632,A20ZLDHGXMVT8H,14,recommendation
4633,A39KTJX5NDSPB3,18,brush
4634,A21PJASB59ZVM9,15,advertise
4635,A3DLZW0LPYGIW6,8,instructions
4636,A3UQEJDSZX2KEG,17,camp
4637,A1B725VQO5W1NM,6,light
4638,A11T18VQMI1MGX,8,instructions
4639,A2J9Q0H5Y8BQJY,9,worked
4640,A39XSKZ81YPLNX,18,brush
4641,A2NSMJVQY0RV9S,9,worked
4642,A20ECZO08VQT1Q,9,worked
4643,A3OGFGPFIVW7QZ,0,plastic
4644,A1FR0HJ5QMXV8O,16,bucket
4645,A2OFALHOGHG04R,15,advertise
4646,ADHB7JK4M6J7K,10,rubber
4647,ABL2CBNEXEWU7,9,worked
4648,AKU5DF4MIBIT1,18,brush
4649,A2YVE50EG4W19M,18,brush
4650,A1DIPVFBDL4W6R,8,instructions
4651,A2SH6A32BE6NEV,12,pressure
4652,ATXS5PY1QV2UO,16,bucket
4653,A2XNG2QBFTL1KY,18,brush
4654,A137SBF9119MC3,19,travel
4655,A1LQC225SE8UNI,0,plastic
4656,A100WO06OQR8BQ,19,travel
4657,AZYBZEVISD0YX,16,bucket
4658,A1UIXKISTYCD2X,16,bucket
4659,A31Y28UEDXQ0HB,5,shipping
4660,A2QBZTG2TIZDER,9,worked
4661,A24WPSDKFU01TY,14,recommendation
4662,A2777F2YPMU7MN,19,travel
4663,A26EQ8U96JA92T,16,bucket
4664,A3CKPUKKUP4NSI,18,brush
4665,A3KZ7OH4VRL048,19,travel
4666,ANKOT3FZUUVGT,19,travel
4667,A3U41ZL33SS92P,2,engines
4668,A2C6V55FETDN53,19,travel
4669,AMQZX0YJVNT75,19,travel
4670,A2PIG1YPR7XTVM,0,plastic
4671,A5TXHVSZRK1IU,19,travel
4672,A11OY91XPI2CWZ,19,travel
4673,A2NDMKZIM7FOOB,12,pressure
4674,A1V4OM9OZWO2JQ,6,light
4675,ASQKCOMX3JFJA,16,bucket
4676,A2RPS378BYES44,19,travel
4677,A3SACPT3TO506A,19,travel
4678,A2X61KKXXR6WNP,16,bucket
4679,A1Y3YM1XM3N71S,8,instructions
4680,A133OLJFP564T1,7,quality
4681,AA2J8Q3NDKTVB,6,light
4682,AO377Z7UORPJ6,19,travel
4683,APS831ZLF95PS,19,travel
4684,A25R24QBQCKXYI,18,brush
4685,A4TXDGMX5CYJQ,19,travel
4686,A36DIIRVZARS8,19,travel
4687,A2M4DG3VY2P0NZ,16,bucket
4688,AWK4T35ZVE24R,16,bucket
4689,A3RW6YDNILSLXP,0,plastic
4690,A3FBUN1UFKJKXH,10,rubber
4691,A31HLFP0K88EW4,12,pressure
4692,A3NHDLYNUIRXYP,9,worked
4693,AF7D0R98AI0NL,8,instructions
4694,AHSW6OVY3I8Y8,19,travel
4695,A16GJXUQW6QUO5,19,travel
4696,A3565TY9NH0DSC,7,quality
4697,A130GYMDWHX015,15,advertise
4698,A3GAJJBU09CGZF,17,camp
4699,A27DYRFMSAS6U6,19,travel
4700,AT0Z251RQDQD9,0,plastic
4701,A3Q6N3W4ZN71X,9,worked
4702,A1ZBAAJKN2Q2RQ,15,advertise
4703,A1ZW52IYW7QZ1U,19,travel
4704,A29DSQICGWZBI4,8,instructions
4705,AT0Z251RQDQD9,18,brush
4706,A1N1VOQXIZC58T,0,plastic
4707,A2XPJ5FLVMFJAY,5,shipping
4708,A1LXHQM4NSC1T4,0,plastic
4709,A23WOAF1O8J2KL,19,travel
4710,AX3U7MPKLPDTZ,17,camp
4711,A2XPJ5FLVMFJAY,0,plastic
4712,A2KB5TEJBU6A1,8,instructions
4713,A2DNGVGCC5K8TS,19,travel
4714,A19XMHRB3G4DIR,8,instructions
4715,A4SG7QPPAW40J,15,advertise
4716,A3CQXDCHHMBC1,0,plastic
4717,A7TFCAPPGFFFA,19,travel
4718,A144CSKS9ZR84O,0,plastic
4719,AMOE5RNE0PV0K,14,recommendation
4720,A339BQZ2491E6N,8,instructions
4721,A1GGNQP11JJRJM,14,recommendation
4722,A1MHLA5JHGL0L9,9,worked
4723,A2ESVDP96QR3ZU,17,camp
4724,A3KX18HG5IBIH8,9,worked
4725,A2E8M13C6BWPCQ,17,camp
4726,AFLQGO7CJVK50,2,engines
4727,A1PJ6K3VPXZ3JZ,18,brush
4728,A18FOZ2W81QI45,14,recommendation
4729,A3VFT14904CUGV,14,recommendation
4730,A2VIZTW4DMVVWK,14,recommendation
4731,A1JDCXLSJ1LU0H,19,travel
4732,A2KT4UHTM47PDG,6,light
4733,A1RECOZSFFBOMI,6,light
4734,A1FW2JKNWKQRH2,7,quality
4735,A3H3KQLUND2L3K,8,instructions
4736,A2IMTZVZ34PEQO,6,light
4737,A3KQJUF7FYM8NF,6,light
4738,A3PSL7ULVHJRD2,0,plastic
4739,A2RFJDMO5YOY8I,7,quality
4740,A2QNW2W6OJMJUX,5,shipping
4741,A31G61OTS2PHRK,12,pressure
4742,AM1WUDYVK9ZH8,14,recommendation
4743,AGLJ6YAG9IURW,15,advertise
4744,A2QR9IXLMIDL5U,8,instructions
4745,A1WVFNHVUDC6IL,17,camp
4746,A3VQ5GCT8XBCG4,14,recommendation
4747,ASVY1WZV10NT1,15,advertise
4748,A91KV3DEAR5RN,17,camp
4749,ARQ4S8DK649FA,17,camp
4750,A3HY8JIEQ6BN0I,17,camp
4751,A1GBU15ZDIYI4P,0,plastic
4752,AIL1T3SDYNJXX,7,quality
4753,A1DYW8V82CXMQX,17,camp
4754,A3VY8297814APJ,7,quality
4755,ALHWZSTAELK9I,0,plastic
4756,A3KQJUF7FYM8NF,19,travel
4757,ADVTJ03JD4RQ2,15,advertise
4758,ASNC4EGU58ZAN,5,shipping
4759,A3CMG2LKTF8NL3,19,travel
4760,A343JOFNGG9LJA,0,plastic
4761,A23PYCN8O9IUNH,15,advertise
4762,ALUNVOQRXOZIA,18,brush
4763,A2SJ2SD6WIG56,18,brush
4764,A2QGDRQTKTVZ2F,18,brush
4765,A3GT2EWQSO45ZG,15,advertise
4766,A1RECOZSFFBOMI,15,advertise
4767,A132ETQPMHQ585,5,shipping
4768,A2CSE0O1AJWUU5,7,quality
4769,A2V1J3JT5OOZFO,17,camp
4770,A2U0LY01LK9C3E,8,instructions
4771,A32UD0H1VY21MO,19,travel
4772,A1C1HNXMVMA8WM,5,shipping
4773,A27DYRFMSAS6U6,15,advertise
4774,A1TT7QGOSXZKM2,18,brush
4775,A3FQC5WEAA9WDH,15,advertise
4776,AF5ETZ8HTFJVW,0,plastic
4777,ALHWZSTAELK9I,19,travel
4778,A31E6C5TIIAEU6,5,shipping
4779,A2EMKC5VI5MZXB,17,camp
4780,A2KWHIIZRNQ4SJ,17,camp
4781,AC6Z7DP1Z5GHD,17,camp
4782,A12DC88DBRWVFM,18,brush
4783,AW269WUHSW17C,17,camp
4784,A1MDOVAZL8QV0O,0,plastic
4785,A337TPRP65KNEZ,14,recommendation
4786,A3C3RQRO0XSCJP,17,camp
4787,AOS94G3AVM0S1,17,camp
4788,A3HY8JIEQ6BN0I,17,camp
4789,A2W2BQE9N2681J,17,camp
4790,AIGKE9WVW5Y50,5,shipping
4791,A2MHLKWN3ND9AO,17,camp
4792,ALHWZSTAELK9I,17,camp
4793,A1B725VQO5W1NM,5,shipping
4794,A1LR5LMV6JTZK2,17,camp
4795,A2N3X00SIGM2PZ,17,camp
4796,AK36WQTXL3K1X,14,recommendation
4797,A3KQJUF7FYM8NF,18,brush
4798,AP2GDAH3SFXMI,15,advertise
4799,A3SSSVZHCZDCVG,17,camp
4800,A1C6RZG7XQZBUZ,8,instructions
4801,A2QGDRQTKTVZ2F,17,camp
4802,A8MDO3XHF5P9N,17,camp
4803,A2QC1R1PB432QD,15,advertise
4804,A3IF3N23NL7ZBR,10,rubber
4805,A3DVV8G0UGNGOO,8,instructions
4806,A2EMKC5VI5MZXB,17,camp
4807,A3SDIGA00CB8BP,15,advertise
4808,ASVY1WZV10NT1,18,brush
4809,A1MQNS1QNI3YPK,18,brush
4810,A22SHT4UYTDDF4,8,instructions
4811,AX17962CZ2WUF,0,plastic
4812,A3T4ME1UD4MK04,15,advertise
4813,A2DHXL91LL85B3,0,plastic
4814,A1WV0XTJROAYGK,9,worked
4815,A370SIVO0PUQKO,15,advertise
4816,A2XPJ5FLVMFJAY,15,advertise
4817,A3GT2EWQSO45ZG,19,travel
4818,A275L12XC23G9I,8,instructions
4819,A2777F2YPMU7MN,19,travel
4820,A1M8UR1W1GU1L4,19,travel
4821,A3PXF66VPXFNP6,19,travel
4822,A1320FN3TU5ZX9,0,plastic
4823,A1JZHU0WUCTO4C,19,travel
4824,A2PICNZWHEINQC,19,travel
4825,ACOYU89YK5AVS,19,travel
4826,AIL1T3SDYNJXX,9,worked
4827,A2X66A9HPMDH8T,9,worked
4828,A31AC72FDBBEY1,19,travel
4829,A1LR5LMV6JTZK2,19,travel
4830,AHSW6OVY3I8Y8,19,travel
4831,A14QGEAXBPH9FQ,0,plastic
4832,A1ELIO0WR1C8I4,17,camp
4833,A9KOC3PXLXYSB,18,brush
4834,A1SPU4VXN8E8AH,14,recommendation
4835,A2OAAQEAQ9ES55,0,plastic
4836,AF6WP7ZTW3W82,7,quality
4837,A2HJP95BA6AZ4K,0,plastic
4838,ABN5XC5EDJO6X,5,shipping
4839,A3SQCTNYQFVBWM,7,quality
4840,A5NA8I02DWUXE,18,brush
4841,A21LDIFT02EMXX,5,shipping
4842,ASNC4EGU58ZAN,18,brush
4843,A2V1J3JT5OOZFO,11,cleaning
4844,A1P3RTQKM8BRBL,7,quality
4845,A1KOUOFDIGJMOP,0,plastic
4846,A1IUKMYMAK9TV7,5,shipping
4847,A2LB3D2TGD32P6,19,travel
4848,A14C64D8I5RY5K,14,recommendation
4849,A2SUCKG38D9RSD,7,quality
4850,A301X1Z2T4S841,18,brush
4851,AX17962CZ2WUF,19,travel
4852,A1VM8FXNUN1DYO,15,advertise
4853,A17YDQSR62Q2S4,18,brush
4854,A2TFHHZ7TM48QU,19,travel
4855,AAKULQQNMU975,7,quality
4856,A3N1BZ7190CI3J,18,brush
4857,A1RWF3C3L1UOJM,0,plastic
4858,A376OJHLE6SU9Q,19,travel
4859,A31AC72FDBBEY1,18,brush
4860,A3MQFJT98C9RP6,8,instructions
4861,A199J3J941T21K,17,camp
4862,A2XPJ5FLVMFJAY,17,camp
4863,A32UD0H1VY21MO,8,instructions
4864,A1U8ED9PT5Q0ZC,17,camp
4865,A1TT7QGOSXZKM2,17,camp
4866,A3891790Z44IHC,14,recommendation
4867,AL6CK95WQLYFD,14,recommendation
4868,A29DSQICGWZBI4,17,camp
4869,ASNC4EGU58ZAN,7,quality
4870,A1PSH8G39ZM6M,19,travel
4871,AIFKUT25IF0O9,19,travel
4872,A2I8LFSN2IS5EO,19,travel
4873,A20IMJSRDY5PDA,0,plastic
4874,A370SIVO0PUQKO,19,travel
4875,A137SBF9119MC3,19,travel
4876,AVGU1C2MZQADS,18,brush
4877,A2QGDRQTKTVZ2F,19,travel
4878,A3SDIGA00CB8BP,5,shipping
4879,AQENECIK88UXH,19,travel
4880,AFSWPEBL6D1CW,19,travel
4881,A2V1J3JT5OOZFO,14,recommendation
4882,A2BRCFQIGMSBNH,0,plastic
4883,A2ETZFYVRCW8FD,7,quality
4884,A2N7VBQQA6X69S,14,recommendation
4885,A14C64D8I5RY5K,14,recommendation
4886,AX4UX28BG731C,8,instructions
4887,A2777F2YPMU7MN,9,worked
4888,A301X1Z2T4S841,19,travel
4889,A1OMII62BNFJUR,14,recommendation
4890,A2YKU4YPAUX0S5,9,worked
4891,A1CP3IPWM1LILM,17,camp
4892,A3RKIHTQ8G2Z3A,8,instructions
4893,A1UVWTNPX8TR0G,19,travel
4894,A2HKUM9OEBQKDW,17,camp
4895,AIL1T3SDYNJXX,14,recommendation
4896,A2L5D2ZY6GVBFA,10,rubber
4897,A1DYW8V82CXMQX,7,quality
4898,A1KF61HK8BM4D2,19,travel
4899,A31AC72FDBBEY1,6,light
